"TRIAL","LOC","ENV","AGROZONE","DOP","DOH","YEAR","TMEAN","TRANGE","TMAX","TMIN","RHMEAN","PRECIPITATION","WINDSPEED"
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.45,7.18,29.51,22.33,84.62,16.16,0.96
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.84,9.88,31.35,21.48,78.56,0.95,1.8
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.99,10.02,31.12,21.09,77.25,0.24,1.3
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,26.55,10.02,31.42,21.4,71.06,0.06,1.15
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.98,11.8,32.05,20.25,69.25,0,1.28
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,26.3,11.04,31.49,20.45,65.81,0,1.12
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,26.59,11.29,32.12,20.83,65.5,0,1.12
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,26.56,11.73,32.61,20.87,69.12,0,1.15
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.98,10.33,31.49,21.16,74.31,0.09,1.41
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.65,8.1,30.04,21.94,81.75,0.01,0.74
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,26.57,11.4,32.56,21.16,72.81,0,1.15
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.96,10.85,31.86,21.01,67.19,0,1.04
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.44,12.91,31.97,19.07,65.81,0,1.48
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,25.55,12.3,32.27,19.97,64.06,0,1.34
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.11,13.55,31.64,18.08,60.06,0,1.66
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.51,15.4,31.61,16.21,59.88,0,1.67
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.39,14.37,31.49,17.13,59.88,0,1.88
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.2,14.66,31.97,17.32,58.31,0,2.27
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.15,14.41,30.98,16.57,56.12,0,1.62
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.18,12.96,30.58,17.62,57.25,0,1.2
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.15,11.93,30.4,18.48,61.5,0,1.26
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.52,13.66,31.01,17.36,54.62,0,1.13
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.25,13.38,31.46,18.08,59.25,0,1.31
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.93,15.02,31.2,16.19,53,0,1.59
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.55,16.66,31.55,14.88,49.12,0,1.86
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.06,15.6,31.85,16.25,50,0,1.3
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.26,16.13,31.31,15.18,49.81,0,1.41
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.12,14.99,30.25,15.26,52.38,0,1.61
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.01,14.8,31.28,16.48,50.38,0,1.14
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.45,15.2,31.05,15.84,50,0,1.63
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.38,16.27,31.4,15.12,51.62,0,1.84
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.37,15.92,31.16,15.23,52.5,0,1.44
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.65,15.39,31.1,15.71,51.75,0,1.42
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.76,16.72,32,15.29,50.5,0,2
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.39,15.29,32,16.71,51.38,0,1.38
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,24.9,15.66,32.96,17.3,55.75,0,1.79
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.9,14.55,32.3,17.75,57.62,0,2.26
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.4,16.6,31.99,15.39,48.69,0,2.02
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.48,17.03,31.44,14.4,50.81,0,1.74
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.79,17.93,32.33,14.4,49.31,0,2.08
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.23,18.2,31.94,13.75,45.56,0,2.77
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.38,18.2,32.52,14.33,47.06,0,1.79
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23.23,17.43,32.32,14.9,50.62,0,1.67
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,23,17.86,32.48,14.62,49.5,0,2.25
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.58,17.04,31.9,14.87,47.06,0,2.4
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.08,18.33,32.25,13.92,47.44,0,2
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,21.96,17.51,31.43,13.92,47.19,0,2.02
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,21.51,17.11,30.92,13.8,49.44,0,1.77
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2019,22.61,17.89,31.87,13.98,46.06,0,1.8
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,22.37,17,31.34,14.34,47.81,0,2.12
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,20.61,16.79,29.57,12.78,49.06,0,2.93
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,20.99,18.15,30.76,12.62,49.06,0,2.83
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,21.79,17.26,30.99,13.73,51.5,0,2.34
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,22.97,15.05,30.89,15.84,53.44,0,2.34
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.96,14.15,32.27,18.13,52.88,0,1.47
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.5,14.5,32.15,17.65,54.19,0,1.96
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.41,16.47,33.39,16.92,49.5,0,2.31
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.98,17.38,33.87,16.49,46.06,0,2.97
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.53,16.32,33.56,17.24,47.62,0,2.45
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.33,13.04,31.58,18.54,51.88,0,1.12
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.95,15.23,32.62,17.38,46.94,0,1.88
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.05,14.74,33.58,18.83,44.81,0,1.39
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.1,16.23,34.18,17.94,46.75,0,1.22
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.22,16.69,34.69,18,44.69,0,2.18
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.53,18.46,33.8,15.33,41.12,0,2.48
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.97,18.48,33.76,15.28,42.31,0,1.8
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.74,16.24,32.14,15.9,45.06,0,1.77
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.74,16.56,32.68,16.12,46.5,0,2.18
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.78,16.77,33.61,16.83,47.62,0,2.3
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.24,16.23,33.72,17.49,44.5,0,1.68
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.82,16.8,35.06,18.26,37.12,0,2.95
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.71,19.16,34.94,15.78,31.38,0,3.57
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,22.06,18.31,32.9,14.58,28.25,0,4.52
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,21.73,19.43,32.89,13.46,26.81,0,4.7
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.12,20.69,33.94,13.26,29.12,0,2.8
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.29,19.29,33.73,14.43,34.69,0,1.7
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,23.52,19.1,34.01,14.91,36.81,0,1.79
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.14,20.06,35.32,15.26,31.75,0,2.22
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.45,19.73,35.16,15.44,29.75,0,1.99
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.3,19.51,34.9,15.4,30.88,0,2.02
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.35,19.12,34.62,15.5,32.31,0,2.23
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.41,17.38,34.33,16.95,32.5,0,2.21
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.42,18.06,34.13,16.06,35.88,0,2.03
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.7,16.12,32.6,16.48,36.69,0,2.13
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.44,17.14,33.6,16.45,34.81,0,2.38
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.55,17.62,34.02,16.39,36,0,2.27
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.01,18.18,35.74,17.57,34.88,0,2.52
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.87,18.66,37.14,18.48,32.56,0,2.88
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.3,18.01,35.98,17.98,36.12,0,2.6
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.37,16.89,35.84,18.95,35.56,0,2.88
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.37,17.79,36.26,18.48,31.44,0,3.46
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.78,16.36,34.17,17.81,28.69,0,3.2
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.15,17.11,34.95,17.84,32.5,0,2.35
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.02,18.55,35.92,17.37,33.06,0,2.28
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.22,19.12,36.63,17.51,32.38,0,1.92
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.76,19.75,37.19,17.44,32.81,0,1.91
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.8,18.08,36.75,18.67,31.44,0,2.3
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.92,15.81,35.08,19.27,40.19,0,2.09
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.05,13.85,33.54,19.69,33.12,0,2.27
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.62,17.78,37.13,19.35,33.94,0,2.16
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.65,18.09,38.54,20.44,34.25,0,3.02
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.81,18.55,39,20.45,34.25,0,2.27
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.67,18.41,38.79,20.38,25.62,0,3.06
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.83,17.84,37.88,20.05,24.12,0,2.72
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.91,16.99,36.23,19.24,28.81,0,2.27
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.49,15.47,34.68,19.21,31.06,0,1.9
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.87,15.05,36.33,21.29,38.06,0,1.48
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.37,12.55,35.06,22.51,40.5,0.03,1.16
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.33,15.56,37.87,22.31,36.5,0,2.11
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.81,12.77,36.06,23.29,49.81,0,1.77
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.49,11.84,34.87,23.04,65.69,0.04,1.23
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.55,11.55,35.3,23.76,56.69,0.06,1.26
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.93,12.23,36.37,24.14,57.25,0.06,0.78
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.53,14.31,37.43,23.12,53.44,0,1.62
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.3,9.02,33.44,24.42,61.69,0.03,1.52
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.83,15.66,38.48,22.81,51.19,0,1.53
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.68,14.55,37.4,22.85,53.25,0.02,1.23
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,30.89,13.75,38.65,24.9,45.19,0,1.38
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.61,11.16,35.41,24.25,60.69,0.06,2.18
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.09,12.24,35.76,23.52,57.56,0.05,1.89
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.27,12.5,36.23,23.73,51,0.07,1.11
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.27,13.02,35.15,22.14,33.88,0,1.65
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.64,16.4,36.65,20.26,24.38,0,1.71
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.65,18.16,37.54,19.37,23.19,0,1.95
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.22,16.87,37.01,20.14,33.81,0,1.63
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.44,15.26,37.64,22.38,44.5,0.02,1.94
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.72,12.07,36.54,24.47,56.75,0.02,1.25
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,30.18,14.89,38.33,23.44,55.94,0.05,1.36
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.2,11.15,35.27,24.12,63.44,0.12,1.58
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.05,10.74,34.85,24.11,64.69,0.24,2.16
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.57,8.95,33.4,24.45,66.88,0.88,2.19
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.85,7.55,32.2,24.65,71.19,3.69,1.86
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.11,6.45,30.01,23.55,79.5,11.09,2.57
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.17,8.48,31.01,22.53,76.75,6.63,1.98
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.19,10.01,32.79,22.78,72.12,0.73,1.05
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.24,13.34,36.23,22.9,61.38,0,0.65
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,29.26,12.57,36.13,23.56,64.62,0.28,1.48
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.25,9.71,33.51,23.8,71.12,1.87,1.38
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.87,9.09,33.02,23.94,73.38,0.79,1.02
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.15,6.88,30.85,23.98,81.06,7.01,1.26
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.8,6.38,30.4,24.01,81.44,0.24,1.65
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.1,9.59,33.55,23.96,75,0.18,1.52
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.26,6.56,31.01,24.44,78.94,1.52,1.68
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.48,9.02,32.82,23.8,74.81,0.63,2.18
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.57,9.02,32.46,23.44,75.94,0.31,1.4
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.49,8.16,32.24,24.09,78,10.71,2.34
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.61,12.54,35.37,22.84,69,10.94,1.52
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.72,6.98,30.81,23.83,79.81,7.77,1.56
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.58,6.1,29.11,23.01,83.31,9,1.57
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,24.74,6.52,28.8,22.3,83.12,32.77,1.5
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.66,11.22,31.48,20.25,65.5,7.58,2.8
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,25.44,11.23,31.35,20.12,65.06,0.15,1
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.06,11.77,33.61,21.83,60.25,0.64,0.73
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.42,11.73,33.78,22.06,71.19,3.59,0.76
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.22,11.3,34.04,22.73,73.25,6.55,0.66
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.65,11.59,35.44,23.86,65.06,0,0.62
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.28,11.91,34.66,22.76,72.5,0,1.19
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,28.23,10.01,34.14,24.12,74.69,0.01,1.56
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.9,8.63,31.9,23.27,76.62,0.03,2.23
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.19,10.73,33.45,22.72,72.06,0,2.07
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.3,10.09,32.57,22.48,74.44,0.22,1.31
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,26.86,7.2,30.78,23.57,77.81,0.6,1.63
"19.GS.C2.UYT.36.setA.AB","Abuja","Abuja20","Southern Guinea Savanna","6/19/19","7/28/20",2020,27.46,9.95,33.05,23.11,76.88,0.59,1.49
