"loc","year","env","trial","rep","gen","prop_hav","trait","y"
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1262P0002",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1049P0001",1,"dm",39
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1131P0001",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F1461P0002",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1312P0003",1,"dm",36
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F1021P0008",1,"dm",31
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1311P0002",1,"dm",30
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1208P0007",1,"dm",30
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1036P0007",1,"dm",37
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1300P0008",1,"dm",32
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1035P0007",1,"dm",34
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1194P0002",1,"dm",35
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1291P0011",1,"dm",36
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1297P0019",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F2061P0005",1,"dm",28
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1016P0006",1,"dm",30
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1035P0004",1,"dm",36
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"IITA-TMS-IBA982101",1,"dm",31
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1223P0007",1,"dm",35
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"IITA-TMS-IBA30572",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"IITA-TMS-IBA980581",1,"dm",36
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1224P0004",1,"dm",31
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F2207P0001",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS14F1120P0003",1,"dm",31
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F1114P0001",1,"dm",33
"Ago-Owu",2018,"Ago-Owu18","17UYT36setAAG",3,"TMS13F1182P0002",1,"dm",30
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1223P0007",1,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1194P0002",0.85,"dm",30
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1195P0005",0.85,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1303P0012",0.7,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F2207P0001",1,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1285P0017",1,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"IITA-TMS-IBA980581",0.75,"dm",33
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1016P0006",0.65,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1300P0008",0.65,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F2061P0005",0.7,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F1461P0002",0.85,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1001P0004",0.6,"dm",35
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1049P0001",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1022P0006",0.45,"dm",33
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1262P0002",0.85,"dm",33
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1297P0019",0.5,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"IITA-TMS-IBA000070",0.6,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"IITA-TMS-IBA982101",0.9,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"IITA-TMS-IBA30572",0.9,"dm",34
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F1114P0001",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMEB419",0.9,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1036P0007",1,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1312P0003",0.8,"dm",41
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1035P0004",0.8,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1120P0003",1,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1306P0015",0.9,"dm",46
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1306P0020",0.9,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F1021P0008",1,"dm",41
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS13F1182P0002",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1035P0007",0.75,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1310P0004",0.6,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1291P0011",0.6,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",1,"TMS14F1311P0002",0.95,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F1114P0001",0.95,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1035P0004",0.7,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1194P0002",0.95,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1036P0007",0.8,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1022P0006",0.55,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1001P0004",0.75,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1297P0019",0.9,"dm",44
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1291P0011",0.75,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1120P0003",0.7,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1306P0015",0.65,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1016P0006",0.7,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1312P0003",1,"dm",41
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1262P0002",0.7,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1049P0001",0.85,"dm",44
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F1461P0002",1,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1300P0008",0.7,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1303P0012",0.9,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F2061P0005",1,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F1182P0002",0.8,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1223P0007",0.9,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1311P0002",0.8,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"IITA-TMS-IBA000070",1,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"IITA-TMS-IBA982101",1,"dm",34
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1306P0020",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F1021P0008",1,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1310P0004",0.65,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMEB419",1,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1195P0005",1,"dm",41
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"IITA-TMS-IBA980581",0.8,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1035P0007",0.7,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS14F1285P0017",1,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"IITA-TMS-IBA30572",1,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",2,"TMS13F2207P0001",0.9,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1310P0004",1,"dm",41
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1306P0015",0.75,"dm",43
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1001P0004",1,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1303P0012",1,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1285P0017",1,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMEB419",0.9,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1022P0006",0.75,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"IITA-TMS-IBA000070",1,"dm",30
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1306P0020",0.75,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1195P0005",0.7,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1262P0002",0.9,"dm",NA
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1049P0001",1,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F1461P0002",1,"dm",34
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1312P0003",1,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F1021P0008",1,"dm",42
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1311P0002",1,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1036P0007",0.75,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1300P0008",1,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1035P0007",0.5,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1194P0002",1,"dm",32
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1291P0011",NA,"dm",NA
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1297P0019",1,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F2061P0005",1,"dm",39
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1016P0006",1,"dm",35
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1035P0004",1,"dm",40
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"IITA-TMS-IBA982101",1,"dm",34
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1223P0007",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"IITA-TMS-IBA30572",1,"dm",36
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"IITA-TMS-IBA980581",1,"dm",37
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F2207P0001",1,"dm",38
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS14F1120P0003",0.35,"dm",31
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F1114P0001",1,"dm",33
"Ibadan",2018,"Ibadan18","17UYT36setAIB",3,"TMS13F1182P0002",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1223P0007",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1194P0002",1,"dm",40
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1195P0005",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1303P0012",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F2207P0001",0.95,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1285P0017",0.9,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1224P0004",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"IITA-TMS-IBA980581",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1016P0006",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1300P0008",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F2061P0005",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F1461P0002",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1001P0004",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1049P0001",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1022P0006",1,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1262P0002",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1297P0019",0.95,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1131P0001",0.75,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"IITA-TMS-IBA000070",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"IITA-TMS-IBA982101",0.75,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"IITA-TMS-IBA30572",0.85,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F1114P0001",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMEB419",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1036P0007",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1312P0003",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1035P0004",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1120P0003",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1306P0015",0.95,"dm",38
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1306P0020",0.95,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F1021P0008",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS13F1182P0002",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1035P0007",0.95,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1310P0004",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1291P0011",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1311P0002",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",1,"TMS14F1208P0007",0.4,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1224P0004",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1114P0001",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1035P0004",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1194P0002",1,"dm",39
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1036P0007",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1208P0007",0.65,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1022P0006",1,"dm",28
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1001P0004",1,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1297P0019",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1291P0011",1,"dm",38
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1120P0003",0.5,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1306P0015",1,"dm",39
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1016P0006",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1312P0003",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1262P0002",1,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1131P0001",0.65,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1049P0001",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1461P0002",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1300P0008",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1303P0012",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F2061P0005",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1182P0002",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1223P0007",1,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1311P0002",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA000070",1,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA982101",1,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1306P0020",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1021P0008",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1310P0004",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMEB419",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1195P0005",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA980581",0.95,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1035P0007",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1285P0017",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA30572",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F2207P0001",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1310P0004",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1306P0015",0.75,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1001P0004",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1303P0012",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1285P0017",0.95,"dm",29
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMEB419",0.95,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1022P0006",0.9,"dm",28
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA000070",0.95,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1306P0020",1,"dm",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1195P0005",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1262P0002",0.85,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1049P0001",0.6,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1131P0001",0.65,"dm",28
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1461P0002",1,"dm",31
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1312P0003",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1021P0008",1,"dm",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1311P0002",1,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1208P0007",0.95,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1036P0007",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1300P0008",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1035P0007",0.9,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1194P0002",1,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1291P0011",0.95,"dm",34
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1297P0019",1,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F2061P0005",1,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1016P0006",0.85,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1035P0004",1,"dm",37
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA982101",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1223P0007",1,"dm",32
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA30572",1,"dm",25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA980581",0.8,"dm",33
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1224P0004",1,"dm",36
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F2207P0001",0.9,"dm",26
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1120P0003",1,"dm",23
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1114P0001",1,"dm",27
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1182P0002",1,"dm",32
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1223P0007",1,"dm",38
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1194P0002",0.65,"dm",39
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1195P0005",0.9,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1303P0012",1,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F2207P0001",1,"dm",34
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1285P0017",0.9,"dm",39
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1224P0004",0.75,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA980581",0.65,"dm",31
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1016P0006",0.85,"dm",33
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1300P0008",1,"dm",38
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F2061P0005",0.9,"dm",39
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1461P0002",0.6,"dm",39
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1001P0004",0.05,"dm",31
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1049P0001",0.75,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1022P0006",0.6,"dm",34
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1262P0002",0.75,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1297P0019",0.9,"dm",36
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1131P0001",0.4,"dm",30
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA000070",0.6,"dm",33
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA982101",0.65,"dm",28
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA30572",0.45,"dm",26
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1114P0001",1,"dm",38
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMEB419",0.75,"dm",38
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1036P0007",0.75,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1312P0003",0.85,"dm",41
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0004",0.85,"dm",41
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1120P0003",0.6,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0015",0.55,"dm",36
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0020",1,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1021P0008",0.85,"dm",34
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1182P0002",1,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0007",0.9,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1310P0004",0.25,"dm",36
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1291P0011",0.9,"dm",38
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1311P0002",0.55,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1208P0007",0.45,"dm",32
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1224P0004",0.65,"dm",37
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1114P0001",0.8,"dm",38
